url,product_id,category,title,price,scraped,timestamp
https://www.amazon.com/12TB-Elements-Desktop-Drive-WDBWLG0120HBK-NESN/dp/B07X4V2M3B/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-15#customerReviews,B07X4V2M3B,,,,,
https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-1#customerReviews,B07CRG94G3,,,,,
https://www.amazon.com/Blue-NAND-1TB-SSD-WDS100T2B0A/dp/B073SBQMCX/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-7,B073SBQMCX,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-Black/dp/B07VTFN6HM/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-6#customerReviews,B07VTFN6HM,,,,,
https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-1,B07CRG94G3,,,,,
https://www.amazon.com/Toshiba-HDTB420XK3AA-Canvio-Portable-External/dp/B079D3D8NR/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-5,B079D3D8NR,,,,,
https://www.amazon.com/Toshiba-HDTB420XK3AA-Canvio-Portable-External/dp/B079D3D8NR/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-5#customerReviews,B079D3D8NR,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-2-Pack/dp/B088P91Y3B/ref=sr_1_6?fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-6,B088P91Y3B,,,,,
https://www.amazon.com/Kingston-240GB-Solid-SA400S37-240G/dp/B01N5IB20Q/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-9#customerReviews,B01N5IB20Q,,,,,
https://www.amazon.com/Samsung-970-EVO-Plus-MZ-V7S1T0B/dp/B07MFZY2F2/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-10#customerReviews,B07MFZY2F2,,,,,
